designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,bp_g,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 604973463929716992,604973463929716992,132.67060741765775,11.986316935979477,-0.14828780950659878,-1.1769531053866622,-0.4331388356071627,1.0544845,18.783218,0.641901,0.28182793,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,6173.872,4.6966,-2.1572,4858.18,0.0022,0.0019,0.0011
Gaia DR3 604973463929718528,604973463929718528,132.6670487245442,11.984587779262114,0.31016385511582406,-1.8342057749349259,2.3069605059311376,0.985839,16.544262,0.8779793,0.35284424,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5433.9097,4.4274,-0.8633,1871.9841,0.0188,0.0156,0.0085
Gaia DR3 604973493994212352,604973493994212352,132.64025581735234,11.984368282573525,0.575893557776773,-6.524079809826979,-18.566769784896497,0.96056396,20.462294,1.6386433,0.52527237,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604973498289464320,604973498289464320,132.63899505509536,11.981515466985142,0.49018640965224175,-2.808352381077662,0.13467234917532622,0.98552126,16.342472,0.88031197,0.35473633,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5422.6543,4.548,-0.7223,1408.3435,0.0076,0.0063,0.0034
Gaia DR3 604973498291124992,604973498291124992,132.6444941612651,11.98759285091876,0.2861887622105006,-2.101126967510453,0.6245858287803846,0.9997497,17.884192,0.9173336,0.377594,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5286.043,4.673,-0.8705,2252.4685,0.0083,0.0068,0.0037
Gaia DR3 604973562713584768,604973562713584768,132.61522280166128,11.977136534456665,0.6584846430578416,6.958098128259831,-10.538033220013316,0.9928757,18.049898,1.2451038,0.5608902,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4587.8623,4.708,-0.6893,1544.8723,0.0138,0.0107,0.0057
Gaia DR3 604973562713585792,604973562713585792,132.61190984230373,11.97914581789221,0.9583740922197375,-10.62019010307693,-2.9122729955797126,0.99830705,18.819906,2.3358746,1.2861176,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3583.9607,4.8738,-0.4201,561.1867,0.809,0.5455,0.317
Gaia DR3 604973562714367360,604973562714367360,132.6065001831231,11.979914981766356,,,,,21.187447,1.4527512,0.4994011,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604973635728426752,604973635728426752,132.58899532869188,11.985805860050379,1.1812421617785736,-10.771037423605929,-3.1710610552947154,0.9462716,14.855843,0.92749596,0.38018417,,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5441.0947,4.515,-0.0981,791.0029,0.0838,0.069,0.0368
Gaia DR3 604973670088162176,604973670088162176,132.60210290735807,11.990146263218064,0.6840202380543065,0.7901404236147478,-4.787576683621532,1.0972168,19.505617,1.9332771,1.0117893,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604973704447895424,604973704447895424,132.62274053461852,11.996954596569118,1.0845164636731488,-6.155379396137892,4.6368132779661755,1.3936901,17.22875,1.5668354,0.7244911,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4334.2744,4.5164,-0.1576,1068.4043,0.3119,0.2316,0.1233
Gaia DR3 604973734512494720,604973734512494720,132.63984687565866,12.004165576860796,-0.6617240434807435,2.505795525276386,-4.579056331206262,1.0089949,20.727337,1.3177261,0.64357185,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604973734513107328,604973734513107328,132.6427538520165,12.010448812823757,4.1673680226720675,-10.509180604256203,-3.615743266312505,1.0626364,20.870174,1.8491135,0.46998405,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604973738807628544,604973738807628544,132.64296220077557,12.003459696951602,0.36789701301379724,-10.620222690655147,-4.706131795829103,1.0704472,20.538187,2.102808,0.8960495,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604973841885831936,604973841885831936,132.6730439841433,11.992806077613025,6.122725610693294,-2.094620969410677,-27.670216569874903,1.0390569,19.663588,3.0773945,1.6669197,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604973876246763392,604973876246763392,132.6806762898176,11.9980961798986,1.0501717117421823,-8.322346254737706,-41.08359639221142,0.9200034,18.85984,2.1832066,1.1563702,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3329.408,4.727,-0.6535,496.8362,0.0118,0.0078,0.0047
Gaia DR3 604973906310977664,604973906310977664,132.66018097838273,12.002087346142616,2.7740292331278598,10.771015481902152,-10.666311960656822,1.0198395,18.629992,2.4929523,1.3380013,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3290.732,4.6212,-1.1467,299.2805,0.4704,0.3066,0.1892
Gaia DR3 604973910606316416,604973910606316416,132.6565344617548,12.006991958733286,0.8197389758412044,-2.0697597477336362,-7.667897120292697,1.1524692,15.698424,0.97102165,0.40184116,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5295.925,4.5974,-0.1595,973.2604,0.0717,0.0585,0.0311
Gaia DR3 604973944966048640,604973944966048640,132.672214699004,12.022255849979386,0.469426063864874,4.001014005490653,-12.948237159883801,0.95542586,17.376204,0.9146919,0.37575912,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5294.861,4.6485,-0.9797,1793.5121,0.0049,0.004,0.0022
Gaia DR3 604973944966048896,604973944966048896,132.67045285064157,12.024148137054329,0.7122227326771485,8.111641451697873,-11.49637035249792,1.0816069,15.104166,0.8218775,0.32412243,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5568.2407,4.2804,-1.015,1316.6117,0.0027,0.0023,0.0012
Gaia DR3 604973944966049536,604973944966049536,132.67699051743207,12.011498831922616,1.2779219290783264,-2.694899685794274,-6.392765446878909,1.0798427,19.62071,2.0294514,0.98929405,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604973979325779328,604973979325779328,132.7021144477641,12.01504487536785,1.2401260116059596,-11.087170896350074,-3.340777156443746,0.9882401,14.882329,0.9550381,0.39550114,,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5291.8906,4.5775,-0.4361,650.7659,0.0161,0.0131,0.007
Gaia DR3 604974009390200320,604974009390200320,132.70930155531647,12.025213097794781,2.013479865109175,-23.90336405243588,13.42978147946356,1.0976857,18.738092,2.412653,1.2588196,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3328.7554,4.6167,-1.1594,340.8904,0.4456,0.2929,0.1785
Gaia DR3 604974043750031616,604974043750031616,132.68516087668146,12.030335014272085,1.1429565355084013,4.823248375031575,-15.153196429515702,0.92973757,19.551773,2.6815777,1.501009,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604974048045262080,604974048045262080,132.6781539995115,12.021493230333284,0.6486749678206555,-4.4949121218485395,-7.874142392950612,0.9622405,17.587292,1.1815262,0.5264511,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4726.5483,4.6929,-0.8025,1363.483,0.0064,0.0051,0.0027
Gaia DR3 604974078109680000,604974078109680000,132.6888153456002,12.034507419932638,0.8867876894675151,-11.150229144232604,-2.82082263540962,1.0943961,17.34068,1.8325272,0.9041023,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4100.23,4.6859,0.0077,694.3508,0.5657,0.4071,0.2207
Gaia DR3 604974078113845120,604974078113845120,132.6931791383237,12.030105065692354,0.8181366432151301,-10.883402532658668,-3.282125507874215,0.9645593,19.43682,2.261917,1.162468,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604974082404993920,604974082404993920,132.69243758471842,12.032824569192268,1.1345570942503178,-10.911000329888505,-3.228813877134857,1.8613361,13.277014,0.7365999,0.28870583,33.99864,NOT_AVAILABLE,1,true,true,false,false,false,true,true,5929.3833,4.1739,-0.2976,711.1202,0.022,0.0187,0.0101
Gaia DR3 604974151124482944,604974151124482944,132.6548734283807,12.022979061924914,1.1580055798367657,-10.99716095608239,-3.0032752338196804,1.0624342,15.813196,1.1814871,0.51391983,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4807.978,4.603,-0.0151,766.5514,0.0651,0.0512,0.027
Gaia DR3 604974185484225280,604974185484225280,132.63835953971605,12.021449319434485,2.3885905078958225,-6.573474399723821,14.541908655516249,1.0324839,18.073309,2.487608,1.3654995,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3508.0952,4.7808,-0.6269,356.0121,0.7914,0.5254,0.3185
Gaia DR3 604974215549457024,604974215549457024,132.65133465696053,12.039003573506132,0.5619519887827666,-6.640354775269678,5.363400818667961,1.1097443,18.502392,1.877615,0.85261726,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3575.3416,4.418,-1.1833,738.5844,0.0899,0.0629,0.0344
Gaia DR3 604974219843958400,604974219843958400,132.65050428422904,12.040415750039719,0.7317457249246287,-6.39845371217679,4.836722506779422,1.2388757,13.673564,1.1384392,0.49208927,28.91992,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 604974249912475264,604974249912475264,132.66501532632682,12.030101447789013,1.0984922097950844,-5.291385111589989,-0.6575382635294256,1.2931523,19.884201,1.872303,0.7748432,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604974254204019200,604974254204019200,132.6626039311796,12.033445069748032,,,,,21.159195,1.1055756,0.41803932,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604974284268110720,604974284268110720,132.6818042014058,12.036247897244072,1.2956489626392054,-10.885296957207476,-3.5397636528956173,0.99116105,19.713444,2.4615612,1.3623962,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604974284268112256,604974284268112256,132.67872681533265,12.040389068220824,0.011012484505609474,-0.0021740845907541155,-0.21079245371959981,1.0178603,18.142317,0.85474014,0.315382,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5399.312,4.7414,-1.499,2326.5918,0.0033,0.0027,0.0015
Gaia DR3 604974288562934016,604974288562934016,132.67189847486264,12.044078376434427,,,,,20.82651,1.4007282,0.3587036,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604974288563424256,604974288563424256,132.68714181133657,12.040547714663631,1.2963373312849098,-6.825426115197354,-2.4300866442695934,1.0145074,15.598343,1.2051859,0.5239372,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4731.0835,4.6059,-0.0148,660.5117,0.0511,0.0399,0.021
Gaia DR3 604974288563425664,604974288563425664,132.6836663345546,12.038164035147672,0.76411995453725,-6.401493652171315,-4.82064895279008,1.0923965,19.305445,1.873272,0.91142464,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604974318628092544,604974318628092544,132.6616208516258,12.0429360502994,1.3075422928894138,-0.08443421847498075,-0.09280991211714928,1.0361643,19.587885,0.65361977,0.27596283,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604974318628696320,604974318628696320,132.66759062512344,12.046173296213189,1.2729025571859711,-9.995047642148858,-1.9986426946163993,1.0051831,20.068068,2.2535686,1.0769577,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604974322923167488,604974322923167488,132.66817765209467,12.044008196478378,1.1506098304151267,-10.97615684239501,-3.115945712232021,0.9820758,13.70182,0.74299717,0.292984,37.476852,NOT_AVAILABLE,0,true,true,false,false,false,true,true,6027.6104,4.296,-0.3086,832.6827,0.0289,0.0245,0.0131
Gaia DR3 604974322923169152,604974322923169152,132.66487216005032,12.04251345658294,17.40886546057584,139.24034634961,-36.29515410375184,1.1014596,13.603463,2.3398438,1.2386503,-37.5526,VARIABLE,0,true,true,true,true,false,false,true,,,,,,,
Gaia DR3 604974322923171200,604974322923171200,132.65729797494947,12.043649924451644,0.5416288433862408,-7.602428084635932,2.1839174070738743,1.1864758,15.265919,0.7056217,0.2692852,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,6165.8545,4.3258,-0.5678,1630.1876,0.1001,0.086,0.0466
Gaia DR3 604974322923495680,604974322923495680,132.6607125847939,12.049941810413403,,,,,20.834335,1.4785995,0.5083294,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604974357281899904,604974357281899904,132.66125642113246,12.054123436163993,2.281844822698026,-5.047884958979501,-8.010791599081246,1.0313329,20.176384,2.263626,1.0237923,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604974357282901504,604974357282901504,132.67753031706644,12.052784525865373,1.1469923387426275,-10.692609817504035,-2.7674159162493943,1.013947,13.223673,0.71833706,0.28010082,35.7856,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5978.169,4.1789,-0.1948,830.5132,0.0036,0.0031,0.0017
Gaia DR3 604974387348061824,604974387348061824,132.5865611093329,12.00242046190978,,,,,21.058077,0.8356037,0.23496628,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604974391642670720,604974391642670720,132.58204726181597,11.998041897542068,0.47995472042453313,-2.608896812348213,-2.8058275689698706,1.0611724,19.063713,1.9020672,0.96580887,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604974426002405888,604974426002405888,132.59493271178403,12.004193243083161,0.14728681899054485,-1.544341069581116,0.44726092381922755,0.997795,16.991749,0.89372444,0.36009216,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5420.964,4.6478,-0.76,1637.7782,0.0341,0.0282,0.0152
Gaia DR3 604974460362147968,604974460362147968,132.57435612970886,11.999474649642776,0.8821207793515862,-15.577011738248402,-8.036236264197576,0.9913822,17.0344,1.8900776,0.93294334,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3637.3198,4.095,-0.6638,872.9268,0.0295,0.0206,0.0115
Gaia DR3 604974490426100608,604974490426100608,132.58029520907715,12.02208123587733,1.2357467530556374,-10.893131073116642,-2.8097388916290402,1.0132414,18.46146,2.443306,1.2959938,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3589.7341,4.8181,-0.2266,544.0011,0.6943,0.4648,0.281
Gaia DR3 604974490426534272,604974490426534272,132.58870066865987,12.015811329402302,-0.676485975739598,0.9136695926361761,-7.083359270841047,0.95850766,19.69876,0.7891884,0.31053925,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604976247068477056,604976247068477056,132.76342337437094,12.104804223836258,1.6703002560413174,-1.1297345301855488,-9.839658674459093,1.0595446,17.696003,1.923315,0.95513153,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3872.1794,4.7395,-0.2658,641.7222,0.3479,0.2452,0.1369
Gaia DR3 604974494721882880,604974494721882880,132.58813406180968,12.012863275918965,0.7230537251615576,-0.6823937196287393,-2.209054245412934,0.9995948,17.377048,1.3176193,0.58919144,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4553.5386,4.6329,-0.1775,1222.4368,0.0157,0.012,0.0063
Gaia DR3 604974529083276800,604974529083276800,132.5953170109158,12.015567993610116,1.52211686599618,-10.714635935661793,-3.2689650811959865,1.0032659,19.841112,2.4431114,1.2323532,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604974559146011648,604974559146011648,132.61305323374057,12.019316091464717,3.295644982882805,18.635375904118543,-48.14137734420956,1.0406744,18.704103,2.7888584,1.5599594,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3226.5474,4.99,-0.1714,290.736,0.4869,0.3048,0.2063
Gaia DR3 604974593505844992,604974593505844992,132.59438428053085,12.027472257011153,-0.3683214353662513,-4.658646131217752,-10.959255992128693,1.0460134,19.82007,1.4058628,0.65387535,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604974597801096064,604974597801096064,132.59218743635623,12.02423468522879,0.7690606478313098,-10.233085906417411,-3.4969618724598845,1.0747069,19.209042,2.36726,1.2743893,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604974627866252544,604974627866252544,132.60352226170158,12.029811388126173,,,,,20.945784,1.841959,0.6015663,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604974627866258432,604974627866258432,132.60812479941114,12.034481004171585,3.254782664065078,-21.554342841627637,-28.380306691245337,1.00859,19.128382,3.160017,1.8991833,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604974632160829312,604974632160829312,132.6087573891406,12.036026007901516,2.8296404430466366,-18.059466881810497,-27.13012403472227,1.1087977,14.259028,1.1611977,0.5020571,12.929441,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4825.669,4.6492,-0.2752,339.8755,0.0825,0.0652,0.0346
Gaia DR3 604974666519898752,604974666519898752,132.56412696848608,12.011676534275592,2.548685567944358,0.530516711080042,4.713352040825611,1.0232162,20.430414,1.6910286,0.40473175,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604974666520579840,604974666520579840,132.56163913905826,12.010381314834973,0.31529516621559667,-2.791180695760767,-4.916632733486513,0.9760139,19.496073,1.8590832,0.85814667,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604974700880314624,604974700880314624,132.56955960168082,12.030988011326667,-0.025782953398116797,-1.3158090462686052,-0.02657272155532298,0.9766379,18.41596,0.7430649,0.28256798,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5943.322,4.6998,-1.3751,3727.9495,0.004,0.0034,0.0019
Gaia DR3 604974735240055680,604974735240055680,132.55238638032063,12.031944125252128,0.3694229799058882,-0.8678606885446116,-4.341060328301324,1.0112631,17.048943,0.94363594,0.39852715,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5275.624,4.6387,-0.3347,1713.4143,0.0067,0.0055,0.0029
Gaia DR3 604974765304009472,604974765304009472,132.56271460219958,12.030545226019761,0.32859577791050415,0.30671669877136637,-0.8027838845758407,1.0092363,16.980822,0.63301086,0.24489975,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,6851.872,4.4821,-0.7892,3540.926,0.2897,0.2547,0.1381
Gaia DR3 604974765305158528,604974765305158528,132.5620105382474,12.027317822647023,2.5034747259484953,-12.24118527954426,-3.833362521694572,0.95446664,20.642984,1.766222,0.5585251,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
